"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q1",3.46828907480512,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q2",9.52934198782032,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q3",7.05307728327873,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q4",11.3074851224203,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q1",14.6574360777268,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q2",10.6166084484431,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q3",11.3388891504342,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q4",7.36037091587278,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q1",-1.59593879482505,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q2",2.92607866635958,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q3",-4.86639964518258,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q4",-3.25407937025593,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q1",-42.6544322570935,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q2",-5.34246926040435,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q3",1.63514701044748,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q4",-4.22596600952077,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q1",3.3355182323542,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q2",5.247623321643,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q3",1.77542927836031,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q4",9.73453170064954,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q1",7.67310488943205,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q2",5.68991534344636,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q3",3.4675986776192,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q4",4.47505236399954,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q1",2.30462786887171,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q2",2.63116648003899,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q3",8.50089039218974,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q4",1.63535651287446,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q1",2.21771907874021,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q2",4.26125176629703,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q3",2.9165854984958,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q4",5.16221417791339,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q1",4.64697190540803,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q2",2.64891293912291,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q3",1.5516909303514,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q4",1.58651285342037,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q1",1.53103954034798,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q2",3.12868834449262,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q3",2.58857395959932,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q4",1.21759218238558,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q1",0.863682797921643,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q2",3.40053813485036,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q3",4.74023276625448,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q4",5.29218353878359,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q1",4.37093035218153,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q2",3.23597271442234,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q3",4.18281592962767,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q4",4.2737150113951,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q1",3.84396410359064,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q2",4.99151458335973,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q3",1.55250894262358,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q4",6.10898011371328,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q1",6.02497740017008,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q2",5.71559645163001,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q3",0.781024282027638,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q4",5.11064264002988,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q1",-1.44112278335919,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q2",-19.6290367544594,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q3",26.6923319045401,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q4",1.19418756906688,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q1",7.45970298089415,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q2",6.25613459518158,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q3",6.29385324164962,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q4",5.15935500480957,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q1",0.63003747624291,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q2",-2.92457770386614,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q3",2.60744391891232,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2022-Q4",-1.97994197678378,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q1",-8.22174406004931,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q2",11.1033687030009,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q3",2.33053055173001,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2023-Q4",2.56416330709784,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q1",2.20138605517456,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q2",1.86619557744325,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q3",1.53774084796477,
"LTU","REALGDPFORECAST","TOT","AGRWTH","Q","2024-Q4",1.3574930179799,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","1992",9.20110373950773,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","1993",7.09719123382352,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","1994",4.51902837173111,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","1995",4.15395304967385,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","1996",1.3504594914032,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","1997",5.4761657787397,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","1998",7.15530858325486,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.21481117036451,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.8687180875211,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2001",3.49116989072005,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2002",3.41687639666147,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2003",4.31717986064795,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2004",4.42459959496972,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2005",3.9766663752803,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2006",7.32669543018242,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2007",8.21513197421574,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2008",4.73817487946234,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2009",-0.873455937253079,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2010",5.36034352743684,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2011",4.4031592353829,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2012",4.88259241395692,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2013",2.49476611030063,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2014",3.54210987593985,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2015",3.65208096806473,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2016",4.20432325116646,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2017",4.1576989655538,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.61590440285156,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2019",2.4175118170642,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2020",-4.27335432054194,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2021",7.78079756449235,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2022",4.30501578336521,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2023",2.81506447525288,
"CRI","REALGDPFORECAST","TOT","AGRWTH","A","2024",3.0105781537207,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q1",4.03227214921853,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q2",5.62659205849392,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q3",5.56255172407214,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q4",5.25305177210874,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q1",6.50346870074059,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q2",4.07690951102978,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q3",3.94418777197829,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q4",4.41106022727623,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q1",0.52434228726081,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q2",6.91083114991337,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q3",7.63152513952116,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q4",7.47920037984389,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q1",10.4250640601513,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q2",4.97129569112839,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q3",3.78398517390404,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q4",3.05971716785352,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q1",4.50515806688129,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q2",2.82670770610842,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q3",3.00482941012937,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q4",3.2309683042564,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q1",1.95292026137233,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q2",3.80384580255534,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q3",3.97751743634495,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q4",4.0104343853828,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q1",3.71058721490216,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q2",3.75474859468553,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q3",3.85830419532428,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q4",4.28808282207403,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q1",0.961850177393593,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q2",6.03744823703684,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q3",6.75440985623517,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q4",7.13691330374586,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q1",6.13426514942179,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q2",7.01142859585558,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q3",6.64757064957023,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q4",6.1639925182714,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q1",10.1192295180152,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q2",3.08760275112351,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q3",3.59156473127324,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q4",4.05423256926717,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q1",1.75683767283389,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q2",4.88618578467746,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q3",5.22598822846091,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q4",5.52548163263583,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q1",3.82225013787412,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q2",6.034877896074,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q3",6.21365781353452,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q4",6.35072485382256,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q1",6.6302224152738,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q2",6.35947152567213,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q3",5.53181225788448,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q4",3.87675602141211,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q1",12.8510940675283,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q2",-1.23550542750035,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q3",-2.48759689934855,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q4",-1.95313277523715,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q1",-9.81710433493133,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q2",4.21857906845045,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q3",6.6341076913415,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q4",6.95514590692472,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q1",11.6086224154331,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q2",2.30720527004447,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q3",0.311111225914387,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q4",-0.355774262444751,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q1",-1.71015749368825,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q2",1.87766783956638,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q3",3.06035912545867,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q4",3.45857497554373,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q1",3.66972760239885,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q2",2.21281018688396,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q3",1.83541508295223,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q4",2.17414972316994,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q1",-1.08278919172245,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q2",4.7142245180369,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q3",5.34280347394017,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q4",4.86270007039501,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q1",10.3572604348216,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q2",1.13896175645879,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q3",-0.388103149590089,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q4",-1.03552967022133,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q1",-1.0454549889656,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q2",0.0531335151812133,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q3",0.710541409953436,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q4",0.925166876217206,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q1",1.15208707798376,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q2",0.179568728254512,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q3",-0.0321707252327852,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q4",0.206240244079211,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q1",-2.31853830140588,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q2",1.90629932967715,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q3",2.60108853828648,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q4",2.83342576844347,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q1",3.24809665928236,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q2",2.05888493786465,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q3",1.63942192174641,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q4",1.45485708821185,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q1",1.48172941220851,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q2",1.71495140268998,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q3",1.87106250421753,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q4",1.91261786883823,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q1",1.63621017543377,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q2",1.73714936022839,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q3",1.90172104144334,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q4",2.40815111823662,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q1",-0.924816248719635,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q2",4.3308184957774,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q3",4.98984732449376,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q4",5.12981661490664,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q1",5.88205691674404,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q2",4.05921217146951,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q3",3.51930106855699,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q4",3.25093402203224,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q1",3.6196528322503,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q2",3.40143306085653,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q3",3.40546854888708,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q4",3.17698712982537,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q1",4.76018980229395,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q2",2.12984875948518,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q3",1.75427322934517,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q4",1.66005833849735,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q1",1.63391810929595,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q2",2.16305662610589,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q3",2.09138825929486,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q4",1.50513098457919,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q1",5.31077016787495,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q2",-0.907138874736287,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q3",-1.54745922266065,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q4",-1.28069200169952,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q1",-5.66565371893031,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q2",1.8057518661351,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q3",3.2680612723105,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q4",3.99261634591375,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q1",3.4125452461531,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q2",3.39647609372408,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q3",2.71865688091022,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q4",2.07562196608874,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q1",3.10338125916259,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q2",1.6931140530652,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q3",2.41991802639441,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q4",0.826915185547043,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q1",-0.803559317971494,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q2",2.83686323332091,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q3",1.85457430165998,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q4",3.19223938568353,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q1",4.07019417185988,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q2",6.33216627505981,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q3",3.57266877881774,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q4",2.24659494153645,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q1",1.04359317469587,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q2",1.33673562368991,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q3",1.17423779147942,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q4",0.898096342331624,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q1",4.24583880916035,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q2",5.5860362130059,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q3",5.93723516964367,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q4",4.82173135163764,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q1",2.87492927848218,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q2",2.90951407888539,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q3",1.86779118747472,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q4",3.96836548907116,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q1",0.225743031366277,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q2",0.0719635835147223,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q3",-0.760293738737447,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q4",-0.398183689967425,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q1",3.48329569461564,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q2",3.46790172309552,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q3",2.15900567314577,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q4",1.50387525698228,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q1",-1.05001278330127,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q2",0.857706839043455,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q3",1.64602686199609,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q4",2.81158055289402,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q1",6.13075572720023,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q2",3.9018932721566,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q3",3.53410876416619,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q4",1.43392748203424,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q1",2.12167919951969,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q2",2.41792067197218,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q3",1.59153965072579,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q4",3.10363477762414,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q1",2.48220424443143,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q2",1.42732511883834,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q3",3.56845698936724,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q4",4.61959022388677,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q1",5.79119930537674,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q2",1.83974844711943,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q3",3.12430479824565,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q4",1.63311967592942,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q1",1.73894569004122,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q2",0.254189386534744,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q3",-2.316883932292,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q4",-8.39716206666018,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q1",-3.83655018490263,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q2",0.19138852257471,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q3",5.15175600788812,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q4",3.24798901985347,
"BEL","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q1",2.08863668855514,
